Date,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds)
10/23/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2426.0
10/24/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2158.0
10/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2285.0
10/24/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2435.0
10/25/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2126.0
10/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2342.0
10/25/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2645.0
10/26/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2318.0
10/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2262.0
10/26/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1961.0
10/27/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2246.0
10/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2455.0
10/28/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2314.0
10/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1911.0
10/29/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1841.0
10/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1811.0
10/29/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2382.0
10/30/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1780.0
10/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2038.0
10/30/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2476.0
10/31/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1977.0
10/31/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2305.0
10/31/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2495.0
11/01/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1613.0
11/01/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1704.0
11/01/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1642.0
11/02/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2364.0
11/02/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2128.0
11/02/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1834.0
11/03/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2519.0
11/03/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2220.0
11/03/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1854.0
11/04/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2427.0
11/04/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1812.0
11/04/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1842.0
11/05/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1829.0
11/05/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1806.0
11/05/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2343.0
11/06/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1808.0
11/06/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2035.0
11/06/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2460.0
11/07/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2400.0
11/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2352.0
11/07/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2327.0
11/08/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2168.0
11/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2394.0
11/08/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2218.0
11/09/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2480.0
11/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2388.0
11/09/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2372.0
11/10/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2710.0
11/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2638.0
11/10/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1983.0
11/11/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1849.0
11/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2139.0
11/11/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2349.0
11/12/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1737.0
11/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1923.0
11/12/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2286.0
11/13/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1837.0
11/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2076.0
11/13/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2209.0
11/14/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2490.0
11/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2251.0
11/14/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2321.0
11/15/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2403.0
11/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2298.0
11/15/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2445.0
11/16/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2198.0
11/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2276.0
11/16/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2354.0
11/17/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2378.0
11/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2451.0
11/17/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1837.0
11/18/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2330.0
11/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1826.0
11/18/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1627.0
11/19/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1794.0
11/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1796.0
11/19/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2062.0
11/20/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1810.0
11/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2065.0
11/20/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2232.0
11/21/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2233.0
11/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2195.0
11/21/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2110.0
11/22/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2043.0
11/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2390.0
11/22/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2388.0
11/23/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2234.0
11/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2375.0
11/23/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2316.0
11/24/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2344.0
11/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",3060.0
11/24/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1684.0
11/25/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2340.0
11/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1836.0
11/25/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1811.0
11/26/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1855.0
11/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1757.0
11/26/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2353.0
11/27/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1754.0
11/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2501.0
11/27/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2071.0
11/28/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2305.0
11/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2400.0
11/28/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2262.0
11/29/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2324.0
11/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2296.0
11/29/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2288.0
11/30/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2659.0
11/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2601.0
11/30/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2408.0
12/01/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2626.0
12/01/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2552.0
12/01/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1842.0
12/02/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2441.0
12/02/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1907.0
12/02/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1793.0
12/03/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1831.0
12/03/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1890.0
12/03/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2167.0
12/04/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1840.0
12/04/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2135.0
12/04/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2142.0
12/05/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2142.0
12/05/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2223.0
12/05/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2275.0
12/06/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2252.0
12/06/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2451.0
12/06/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2544.0
12/07/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2220.0
12/07/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2514.0
12/07/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2597.0
12/08/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2044.0
12/08/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2458.0
12/08/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1633.0
12/09/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2077.0
12/09/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1877.0
12/09/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1680.0
12/10/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1805.0
12/10/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1923.0
12/10/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2215.0
12/11/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1871.0
12/11/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2509.0
12/11/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2059.0
12/12/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2342.0
12/12/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2377.0
12/12/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2441.0
12/13/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2519.0
12/13/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2749.0
12/13/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2391.0
12/14/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2372.0
12/14/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2471.0
12/14/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2331.0
12/15/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2738.0
12/15/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2873.0
12/15/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1700.0
12/16/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2473.0
12/16/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1791.0
12/16/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1692.0
12/17/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1702.0
12/17/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1793.0
12/17/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2197.0
12/18/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1963.0
12/18/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2726.0
12/18/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2275.0
12/19/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2070.0
12/19/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2284.0
12/19/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2221.0
12/20/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2089.0
12/20/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2342.0
12/20/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2306.0
12/21/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2258.0
12/21/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2451.0
12/21/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2299.0
12/22/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2434.0
12/22/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2393.0
12/22/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1868.0
12/23/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2265.0
12/23/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1915.0
12/23/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1765.0
12/24/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1648.0
12/24/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1663.0
12/24/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1669.0
12/25/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1601.0
12/25/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1582.0
12/25/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1539.0
12/26/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1784.0
12/26/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1778.0
12/26/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1741.0
12/27/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1764.0
12/27/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",2008.0
12/27/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1764.0
12/28/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1809.0
12/28/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1893.0
12/28/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1787.0
12/29/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1835.0
12/29/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1973.0
12/29/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1625.0
12/30/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1883.0
12/30/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1700.0
12/30/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1632.0
12/31/2016,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1654.0
12/31/2017,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1561.0
12/31/2018,"Champs-Élysées, Paris","Paris-Charles De Gaulle, (CDG), Roissy-en-France",1641.0
